Property ID,Price,State of the property,Number of bedrooms,Livable surface,Garage,Number of garages,Type of heating,Type of glazing,Elevator,Garden,Terrace,Surface terrace,Total land surface,Swimming pool,type,postal_code,city,Region,province,main_type,price_per_sqm,Price_per_sqm_land
rbu66836,340000.0,,3.0,167.0,1.0,1.0,Gas,Double glass,0.0,1.0,1.0,,379.0,,residence,8800,roeselare,Flanders,West Flanders,house,2035.9281437125749,897.0976253298153
vbd49356,395000.0,,,,,,,,,,,,32.0,,land,1301,bierges,Wallonia,Brabant Walloon,land,,12343.75
rbu65947,185000.0,Normal,2.0,,,,Not specified,,0.0,1.0,1.0,,473.0,,residence,8930,rekkem,Flanders,West Flanders,house,,391.12050739957715
vbd40032,208000.0,,,52.0,,,,,,,1.0,,,,studio,5590,ciney,Wallonia,Namur,apartment,4000.0,
vbd38169,175000.0,New,2.0,80.0,,,,Triple glass,0.0,0.0,0.0,,,,apartment,5560,houyet,Wallonia,Namur,apartment,2187.5,
rbu65733,259000.0,,2.0,80.0,1.0,,Gas,,1.0,1.0,1.0,25.0,,,apartment,2660,hoboken,Flanders,Antwerp,apartment,3237.5,
vbd31260,169000.0,To be renovated,5.0,175.0,,,,Simple glass,0.0,0.0,0.0,,,,residence,5570,beauraing,Wallonia,Namur,house,965.7142857142857,
rbu32984,534605.0,New,3.0,139.0,1.0,,,,,1.0,0.0,,440.0,,residence,1700,dilbeek,Flanders,Brabant Flemish,house,3846.0791366906474,1215.0113636363637
vbc56705,455950.0,New,3.0,136.0,,,Fuel oil,,0.0,1.0,1.0,30.0,1106.0,,residence,5003,saint-marc,Wallonia,Namur,house,3352.573529411765,412.251356238698
vbd47557,415000.0,New,2.0,98.0,1.0,1.0,,Double glass,1.0,1.0,1.0,13.0,,0.0,apartment,1140,evere,Brussels,Brussels,apartment,4234.693877551021,
vbd48031,495000.0,New,1.0,80.0,1.0,1.0,Hot air,Double glass,1.0,1.0,1.0,14.0,,0.0,apartment,1200,sint-lambrechts-woluwe,Brussels,Brussels,apartment,6187.5,
vba57853,284000.0,New,2.0,92.0,,,,,,0.0,1.0,8.0,,,apartment,6600,bastogne,Wallonia,Luxembourg,apartment,3086.9565217391305,
rbu00661,850000.0,New,,,,,Gas,,0.0,,1.0,,,,commercial-building,2320,hoogstraten,Flanders,Antwerp,business,,
rbu60530,249000.0,Normal,,,,,,Double glass,,1.0,,,129.0,,investment-property,8840,staden,Flanders,West Flanders,investment property,,1930.2325581395348
vbd43176,80000.0,,,,,,,,,,,,1890.0,,development-site,6670,gouvy,Wallonia,Luxembourg,land,,42.32804232804233
vbd09526,200000.0,To be renovated,3.0,,1.0,,Fuel oil,,0.0,1.0,0.0,,1040.0,,residence,6640,vaux-sur-sure,Wallonia,Luxembourg,house,,192.30769230769232
vbd49818,165000.0,Normal,2.0,93.0,1.0,1.0,Gas,Double glass,0.0,0.0,0.0,,,0.0,apartment,4430,ans,Wallonia,Liege,apartment,1774.1935483870968,
vbd48743,225000.0,,1.0,62.0,1.0,,,,0.0,1.0,1.0,,,,apartment,7700,mouscron,Wallonia,Hainaut,apartment,3629.032258064516,
rbu65195,259000.0,,2.0,93.0,1.0,,,,1.0,0.0,1.0,,,,apartment,8630,veurne,Flanders,West Flanders,apartment,2784.94623655914,
vbb60627,275000.0,New,2.0,84.0,1.0,,,,,1.0,1.0,6.0,,,apartment,7000,mons,Wallonia,Hainaut,apartment,3273.809523809524,
vbd36745,233000.0,New,2.0,86.0,,,,,1.0,0.0,1.0,7.0,,,apartment,1480,tubize,Wallonia,Brabant Walloon,apartment,2709.3023255813955,
vbd40031,203000.0,,,52.0,,,,,,,1.0,9.0,,,studio,5590,ciney,Wallonia,Namur,apartment,3903.846153846154,
vbd49846,399000.0,To renovate,2.0,150.0,1.0,1.0,Gas,Double glass,0.0,,1.0,,166.0,0.0,residence,1070,anderlecht,Brussels,Brussels,house,2660.0,2403.614457831325
vbd40034,329190.0,New,2.0,101.0,1.0,,,,1.0,0.0,1.0,5.0,,,apartment,5000,namur,Wallonia,Namur,apartment,3259.3069306930693,
vbd46885,55000.0,,,,,,,,,,,,303.0,,land,7080,frameries,Wallonia,Hainaut,land,,181.5181518151815
rbt39942,,New,3.0,178.0,1.0,2.0,,,,,1.0,21.0,,,apartment,3680,maaseik,Flanders,Limburg,apartment,,
vwd15436,750000.0,Normal,7.0,350.0,1.0,,Fuel oil,Double glass,,1.0,1.0,,7378.0,,villa,6880,auby-sur-semois,Wallonia,Luxembourg,house,2142.8571428571427,101.65356465166712
vbd30031,270000.0,,,,,,,,,,,,3039.0,,land,6941,durbuy,Wallonia,Luxembourg,land,,88.84501480750247
rbu62280,290000.0,New,1.0,85.0,1.0,,,Double glass,1.0,0.0,1.0,12.0,,0.0,apartment,2500,koningshooikt,Flanders,Antwerp,apartment,3411.764705882353,
vbb83349,297000.0,New,2.0,87.0,1.0,,Gas,Double glass,,,1.0,13.0,,,apartment,4031,angleur,Wallonia,Liege,apartment,3413.793103448276,
vbd46197,164500.0,,0.0,45.0,1.0,,,Double glass,1.0,0.0,0.0,,,1.0,studio,7500,tournai,Wallonia,Hainaut,apartment,3655.5555555555557,
rbu51396,415600.0,New,3.0,125.0,1.0,,,,1.0,0.0,1.0,26.0,,,apartment,2440,geel,Flanders,Antwerp,apartment,3324.8,
rbu66353,560900.0,New,3.0,130.0,1.0,1.0,Hot air,Double glass,1.0,0.0,1.0,12.0,,0.0,apartment,9700,oudenaarde,Flanders,East Flanders,apartment,4314.615384615385,
rbk04058,310000.0,To be renovated,2.0,62.0,,,Gas,,1.0,0.0,0.0,,,,apartment,8430,middelkerke,Flanders,West Flanders,apartment,5000.0,
vbd09696,150000.0,,,,,,,,,,,,2431.0,,land,4590,ouffet,Wallonia,Namur,land,,61.703002879473466
vba67177,100000.0,To be renovated,2.0,,1.0,,Not specified,,0.0,1.0,0.0,,380.0,,residence,5660,mariembourg,Wallonia,Namur,house,,263.1578947368421
vbd48948,320806.0,New,3.0,126.0,,,,,,1.0,,,536.0,,residence,4682,heure-le-romain,Wallonia,Namur,house,2546.0793650793653,598.5186567164179
vbb60601,226085.0,New,1.0,68.0,1.0,,,,,1.0,1.0,,,,apartment,7000,mons,Wallonia,Hainaut,apartment,3324.779411764706,
vbd48324,137000.0,Normal,4.0,107.0,,,Fuel oil,Double glass,0.0,1.0,1.0,7.0,55.0,0.0,residence,6020,dampremy,Wallonia,Hainaut,house,1280.3738317757009,2490.909090909091
rbu64266,749000.0,Normal,5.0,358.0,1.0,,Gas,,1.0,1.0,1.0,,7215.0,,residence,2400,mol,Flanders,Antwerp,house,2092.1787709497207,103.81150381150381
vbb60630,275000.0,New,2.0,92.0,1.0,,,,,1.0,1.0,6.0,,,apartment,7000,mons,Wallonia,Hainaut,apartment,2989.1304347826085,
vbd35821,265050.0,New,1.0,65.0,1.0,1.0,,Double glass,1.0,0.0,1.0,7.0,,0.0,apartment,1300,wavre,Wallonia,Brabant Walloon,apartment,4077.6923076923076,
rbt20149,,New,2.0,106.0,,,Not specified,,1.0,0.0,1.0,28.0,,,apartment,3740,beverst,Flanders,Limburg,apartment,,
vbc95337,310500.0,,4.0,230.0,1.0,1.0,,,0.0,1.0,1.0,,950.0,,residence,6810,chiny,Wallonia,Luxembourg,house,1350.0,326.8421052631579
rbu58976,289000.0,,1.0,89.0,1.0,,Gas,Double glass,,1.0,1.0,,,,ground-floor,2400,mol,Flanders,Antwerp,apartment,3247.191011235955,
rbu62159,229000.0,To be renovated,2.0,107.0,,,Gas,,0.0,0.0,0.0,,109.0,,residence,2100,deurne,Flanders,Antwerp,house,2140.1869158878503,2100.9174311926604
vbd49495,257000.0,,2.0,89.0,,,,,,0.0,1.0,8.0,,,apartment,6230,pont-a-celles,Wallonia,Hainaut,apartment,2887.6404494382023,
vaz60176,310000.0,New,3.0,101.0,1.0,,Hot air,Double glass,1.0,,1.0,10.0,,,ground-floor,4920,aywaille,Wallonia,Namur,apartment,3069.3069306930693,
vbd44959,700000.0,To renovate,4.0,,,,Fuel oil,,0.0,1.0,,,2391.0,,residence,7522,blandain,Wallonia,Hainaut,house,,292.7645336679214
rbu12683,613344.0,New,2.0,118.0,1.0,,Not specified,,1.0,1.0,1.0,21.0,,,penthouse,3020,herent,Flanders,Brabant Flemish,apartment,5197.830508474576,
vbd46789,350000.0,To renovate,3.0,109.0,,,Gas,,,1.0,,,,,residence,1090,jette,Brussels,Brussels,house,3211.0091743119265,
vbd23534,99000.0,To be renovated,2.0,57.0,1.0,2.0,,Double glass,0.0,1.0,1.0,15.0,611.0,0.0,chalet,4990,lierneux,Wallonia,Namur,house,1736.842105263158,162.02945990180032
vbd45457,595000.0,,4.0,256.0,1.0,1.0,Hot air,Double glass,,1.0,,,263.0,,residence,4910,theux,Wallonia,Namur,house,2324.21875,2262.3574144486693
vbb60732,,New,3.0,132.0,,,,,,0.0,1.0,17.0,,,apartment,4032,chenee,Wallonia,Liege,apartment,,
rbs75566,315000.0,New,2.0,94.0,,,Solar energy,,1.0,0.0,1.0,8.0,,,apartment,8580,avelgem,Flanders,West Flanders,apartment,3351.063829787234,
vbd47710,685000.0,Excellent,3.0,126.0,1.0,,Gas,,1.0,0.0,1.0,30.0,,,apartment,1200,sint-lambrechts-woluwe,Brussels,Brussels,apartment,5436.507936507936,
vbb57974,345795.0,New,3.0,101.0,,,Gas,,1.0,0.0,1.0,6.0,,,apartment,5590,ciney,Wallonia,Namur,apartment,3423.7128712871286,
vbd39521,344000.0,New,3.0,128.0,,,,,,0.0,1.0,13.0,,,loft,4020,liege,Wallonia,Liege,apartment,2687.5,
vbd48807,395000.0,Normal,3.0,120.0,1.0,1.0,,Double glass,,1.0,1.0,27.0,841.0,,residence,1341,ceroux-mousty,Wallonia,Brabant Walloon,house,3291.6666666666665,469.67895362663495
rbu66883,337000.0,To be renovated,4.0,175.0,1.0,1.0,Fuel oil,,0.0,1.0,1.0,,687.0,,residence,2290,vorselaar,Flanders,Antwerp,house,1925.7142857142858,490.5385735080058
vbd29876,905000.0,New,3.0,144.0,1.0,1.0,Hot air,Double glass,1.0,0.0,1.0,34.0,,0.0,apartment,1160,oudergem,Brussels,Brussels,apartment,6284.722222222223,
rbu30933,369500.0,,2.0,107.0,,,,,0.0,0.0,1.0,13.0,,,apartment,3582,koersel,Flanders,Limburg,apartment,3453.271028037383,
vbd45927,486000.0,New,2.0,82.0,1.0,,Hot air,Double glass,0.0,0.0,0.0,,,0.0,apartment,1040,etterbeek,Brussels,Brussels,apartment,5926.829268292683,
vbd43697,377000.0,New,2.0,100.0,,,,,,1.0,1.0,7.0,,,apartment,1140,evere,Brussels,Brussels,apartment,3770.0,
rbu59637,585000.0,New,2.0,159.0,1.0,1.0,,Double glass,1.0,1.0,1.0,29.0,,0.0,penthouse,9070,destelbergen,Flanders,East Flanders,apartment,3679.245283018868,
vbd33322,295000.0,To be renovated,4.0,375.0,,,Fuel oil,,0.0,1.0,0.0,,220.0,,residence,6740,etalle,Wallonia,Luxembourg,house,786.6666666666666,1340.909090909091
vbb60591,231530.0,New,1.0,72.0,,,,,,1.0,1.0,,,,apartment,7000,mons,Wallonia,Hainaut,apartment,3215.6944444444443,
vbd10701,185000.0,,,,,,,,,,,,4247.0,,development-site,6680,sainte-ode,Wallonia,Luxembourg,land,,43.560160113020956
vbd29713,314000.0,New,2.0,90.0,,,,Double glass,1.0,0.0,1.0,9.0,,0.0,apartment,1490,court-saint-etienne,Wallonia,Brabant Walloon,apartment,3488.8888888888887,
vbd45552,175000.0,Normal,2.0,77.0,,,,Double glass,0.0,0.0,1.0,,,,apartment,7800,ath,Wallonia,Hainaut,apartment,2272.7272727272725,
vba94303,201000.0,New,1.0,71.0,,,Gas,,,,1.0,12.0,,,apartment,7940,brugelette,Wallonia,Hainaut,apartment,2830.9859154929577,
rbu60147,399000.0,,3.0,152.0,1.0,1.0,Gas,Double glass,0.0,1.0,1.0,,546.0,,residence,8800,roeselare,Flanders,West Flanders,house,2625.0,730.7692307692307
vbd41160,308256.0,New,2.0,97.0,,,Gas,Double glass,1.0,0.0,1.0,24.0,,,apartment,6600,bastogne,Wallonia,Luxembourg,apartment,3177.896907216495,
rbu55893,20000.0,,,,,,,,,,,,,,parking,3500,hasselt,Flanders,Limburg,business,,
rbu66868,299000.0,,3.0,,1.0,,,,0.0,0.0,1.0,1.0,,,apartment,2050,antwerp,Flanders,Antwerp,apartment,,
vbc73807,265000.0,New,2.0,90.0,,,,,1.0,0.0,1.0,9.0,,,apartment,4800,verviers,Wallonia,Namur,apartment,2944.4444444444443,
rbu60103,497000.0,Excellent,4.0,217.0,1.0,1.0,Gas,,0.0,1.0,0.0,,952.0,,residence,3950,kaulille,Flanders,Limburg,house,2290.3225806451615,522.0588235294117
vbd39574,224000.0,New,2.0,79.0,,,,,,0.0,1.0,10.0,,,apartment,4100,seraing,Wallonia,Liege,apartment,2835.4430379746836,
vbd46779,790000.0,Excellent,3.0,187.0,,,Gas,,0.0,1.0,1.0,,,0.0,duplex,1190,vorst,Brussels,Brussels,apartment,4224.598930481284,
rbu66305,205000.0,Normal,1.0,65.0,,,,Double glass,0.0,0.0,1.0,,,0.0,apartment,9450,denderhoutem,Flanders,East Flanders,apartment,3153.846153846154,
vbd35964,775000.0,Excellent,5.0,299.0,1.0,2.0,Fuel oil,Double glass,0.0,1.0,1.0,23.0,2224.0,0.0,villa,1380,lasne,Wallonia,Brabant Walloon,house,2591.9732441471574,348.4712230215827
rbu65075,359000.0,Normal,4.0,154.0,,,Gas,Double glass,0.0,1.0,0.0,,181.0,,residence,9900,eeklo,Flanders,East Flanders,house,2331.1688311688313,1983.4254143646408
rbu60650,264000.0,,3.0,120.0,1.0,1.0,,,0.0,1.0,1.0,18.0,262.0,,residence,9255,buggenhout,Flanders,East Flanders,house,2200.0,1007.6335877862596
vbd49417,99000.0,To renovate,2.0,100.0,,,Wood,Double glass,0.0,0.0,1.0,,141.0,0.0,residence,5580,jemelle,Wallonia,Namur,house,990.0,702.1276595744681
rbu66605,265000.0,Normal,1.0,67.0,,,Electricity,,1.0,0.0,1.0,,,,ground-floor,9190,stekene,Flanders,East Flanders,apartment,3955.223880597015,
rbu43068,300000.0,New,2.0,86.0,,,,,1.0,0.0,1.0,55.0,,,apartment,3970,leopoldsburg,Flanders,Limburg,apartment,3488.3720930232557,
rbu59614,1125000.0,Normal,3.0,198.0,1.0,,Gas,Double glass,,1.0,1.0,,704.0,,residence,8420,de-haan,Flanders,West Flanders,house,5681.818181818182,1598.0113636363637
vbd45624,379000.0,Normal,4.0,197.0,1.0,1.0,Solar energy,Double glass,0.0,1.0,1.0,27.0,370.0,,residence,4540,amay,Wallonia,Namur,house,1923.8578680203045,1024.3243243243244
rbu48653,567000.0,New,3.0,181.0,,,Not specified,,1.0,0.0,1.0,36.0,,,apartment,2310,rijkevorsel,Flanders,Antwerp,apartment,3132.596685082873,
vbd48357,185000.0,To be renovated,4.0,192.0,,,Gas,Double glass,0.0,1.0,1.0,26.0,2016.0,0.0,residence,4540,amay,Wallonia,Namur,house,963.5416666666666,91.76587301587301
vbd31827,145000.0,Normal,2.0,57.0,,,Gas,Triple glass,0.0,1.0,0.0,,346.0,,chalet,5377,somme-leuze,Wallonia,Namur,house,2543.8596491228072,419.0751445086705
rbu66670,359000.0,New,2.0,103.0,1.0,,,,1.0,1.0,1.0,12.0,,,apartment,2240,zandhoven,Flanders,Antwerp,apartment,3485.4368932038833,
rbu59670,1175000.0,Excellent,15.0,422.0,1.0,2.0,Gas,,0.0,1.0,1.0,,11954.0,,residence,3580,beringen,Flanders,Limburg,house,2784.3601895734596,98.2934582566505
rbu43558,429500.0,New,4.0,199.0,,,,Double glass,,1.0,1.0,,245.0,,residence,9240,zele,Flanders,East Flanders,house,2158.291457286432,1753.061224489796
vbd45628,319360.0,New,2.0,71.0,1.0,,,Double glass,0.0,0.0,1.0,6.0,,0.0,apartment,1300,wavre,Wallonia,Brabant Walloon,apartment,4498.028169014085,
rbu65875,349000.0,Normal,5.0,,,,Gas,,0.0,,,,170.0,,investment-property,2100,deurne,Flanders,Antwerp,investment property,,2052.9411764705883
rbu65681,299000.0,Excellent,,,,,,Double glass,,,,,551.0,,business-surface,3940,hechtel,Flanders,Limburg,business,,542.6497277676951
vbd49795,395000.0,To be renovated,5.0,,1.0,2.0,Fuel oil,,0.0,1.0,1.0,,1701.0,,industrial-building,1390,bossut-gottechain,Wallonia,Brabant Walloon,business,,232.21634332745444
vbc95078,148000.0,,2.0,64.0,,,Fuel oil,Double glass,,1.0,1.0,,,,bungalow,5561,celles,Wallonia,Namur,house,2312.5,
vbc94343,382800.0,,2.0,94.0,1.0,,Hot air,Double glass,1.0,,1.0,56.0,,0.0,apartment,4020,liege,Wallonia,Liege,apartment,4072.340425531915,
vbd49997,250000.0,To be renovated,5.0,,,,Gas,,,,,,530.0,,investment-property,7000,mons,Wallonia,Hainaut,investment property,,471.6981132075472
vbd34645,21500.0,,,,,,,,,,,,15.0,,garage,1200,sint-lambrechts-woluwe,Brussels,Brussels,business,,1433.3333333333333
vbd33010,500000.0,,2.0,105.0,1.0,3.0,Not specified,,,0.0,0.0,,622.0,,residence,1400,nivelles,Wallonia,Brabant Walloon,house,4761.9047619047615,803.8585209003215
vbd15242,279000.0,New,4.0,130.0,,,,,0.0,1.0,1.0,12.0,182.0,0.0,residence,6850,paliseul,Wallonia,Luxembourg,house,2146.153846153846,1532.967032967033
vbd45525,429000.0,To renovate,3.0,145.0,1.0,2.0,Fuel oil,Double glass,0.0,1.0,1.0,90.0,1475.0,0.0,residence,1440,braine-le-chateau,Wallonia,Brabant Walloon,house,2958.6206896551726,290.8474576271187
rbu61564,625000.0,To be renovated,5.0,,,,Gas,,0.0,,,,131.0,,investment-property,2140,borgerhout,Flanders,Antwerp,investment property,,4770.992366412213
vbd46802,160000.0,To be renovated,3.0,,,,Fuel oil,Double glass,,1.0,0.0,,610.0,,residence,6741,vance,Wallonia,Luxembourg,house,,262.2950819672131
vbd49632,75000.0,,,,,,,,,,,,1952.0,,development-site,6987,rendeux,Wallonia,Luxembourg,land,,38.42213114754098
rbu51431,339550.0,New,2.0,100.0,1.0,,,,1.0,0.0,1.0,18.0,,,apartment,2440,geel,Flanders,Antwerp,apartment,3395.5,
vbc51195,204471.0,New,1.0,55.0,,,,Double glass,1.0,0.0,1.0,8.0,,,apartment,5100,jambes,Wallonia,Namur,apartment,3717.6545454545453,
vbd47407,133000.0,To renovate,3.0,116.0,,,,,,1.0,1.0,,220.0,,residence,7141,carnieres,Wallonia,Hainaut,house,1146.551724137931,604.5454545454545
vbd21764,1838000.0,New,2.0,260.0,1.0,1.0,Hot air,Double glass,1.0,1.0,1.0,43.0,,0.0,ground-floor,1310,la-hulpe,Wallonia,Brabant Walloon,apartment,7069.2307692307695,
vbb60638,205000.0,New,1.0,69.0,1.0,,,,,1.0,1.0,6.0,,,apartment,7000,mons,Wallonia,Hainaut,apartment,2971.014492753623,
rbu63269,195000.0,,,,,,,,,,,,504.0,,development-site,2570,duffel,Flanders,Antwerp,land,,386.9047619047619
vbd27681,491000.0,New,3.0,127.0,1.0,1.0,Hot air,Double glass,1.0,1.0,1.0,20.0,,0.0,apartment,1420,braine-l-alleud,Wallonia,Brabant Walloon,apartment,3866.1417322834645,
vbd45894,499900.0,New,4.0,348.0,1.0,1.0,Gas,Triple glass,0.0,1.0,1.0,12.0,499.0,,residence,6747,chatillon,Wallonia,Luxembourg,house,1436.4942528735633,1001.8036072144289
rbu57256,379000.0,New,3.0,,,,,,1.0,0.0,1.0,,,,apartment,3582,koersel,Flanders,Limburg,apartment,,
rbu28414,179000.0,To be renovated,2.0,81.0,,,,Double glass,,1.0,1.0,8.0,125.0,,residence,2660,hoboken,Flanders,Antwerp,house,2209.8765432098767,1432.0
vbd37017,179000.0,New,1.0,47.0,,,,,1.0,0.0,1.0,8.0,,,apartment,1480,tubize,Wallonia,Brabant Walloon,apartment,3808.5106382978724,
vbd32035,225000.0,To be renovated,4.0,,1.0,,,,,1.0,0.0,,540.0,,residence,5570,felenne,Wallonia,Namur,house,,416.6666666666667
vbb76006,253000.0,New,1.0,83.0,1.0,,Gas,Double glass,,0.0,1.0,,,,apartment,4620,fleron,Wallonia,Namur,apartment,3048.1927710843374,
vbd45920,799000.0,New,2.0,133.0,1.0,,Hot air,Double glass,1.0,0.0,1.0,10.0,,0.0,apartment,1000,brussels,Brussels,Brussels,apartment,6007.518796992481,
vbd49201,275000.0,,2.0,120.0,,,,,1.0,0.0,1.0,15.0,,,apartment,1080,sint-jans-molenbeek,Brussels,Brussels,apartment,2291.6666666666665,
rbu59308,1245000.0,Excellent,4.0,347.0,,,Hot air,,0.0,1.0,1.0,,1463.0,1.0,villa,3582,koersel,Flanders,Limburg,house,3587.8962536023055,850.9911141490089
vbd46254,45000.0,To be renovated,2.0,79.0,,,,,0.0,1.0,0.0,,130.0,,residence,7012,jemappes,Wallonia,Hainaut,house,569.620253164557,346.15384615384613
vbd48896,420000.0,,5.0,257.0,1.0,1.0,Fuel oil,,,1.0,1.0,33.0,859.0,,residence,4041,vottem,Wallonia,Liege,house,1634.2412451361868,488.9406286379511
vbd32530,590000.0,Excellent,3.0,167.0,1.0,1.0,Gas,Double glass,0.0,1.0,1.0,,944.0,0.0,residence,1400,nivelles,Wallonia,Brabant Walloon,house,3532.934131736527,625.0
vbd49197,375000.0,,4.0,170.0,1.0,1.0,Fuel oil,,0.0,1.0,1.0,,1260.0,,residence,5590,ciney,Wallonia,Namur,house,2205.8823529411766,297.6190476190476
rbg48926,456000.0,New,2.0,120.0,1.0,,,,,1.0,1.0,50.0,,,apartment,3500,hasselt,Flanders,Limburg,apartment,3800.0,
vbd11409,99000.0,,,,,,,,,,,,1006.0,,development-site,6900,aye,Wallonia,Luxembourg,land,,98.40954274353876
rbu63268,895000.0,,6.0,302.0,1.0,,Gas,Double glass,0.0,1.0,1.0,,813.0,1.0,villa,2960,brecht,Flanders,Antwerp,house,2963.5761589403974,1100.8610086100862
vbd46159,475000.0,To renovate,7.0,400.0,1.0,2.0,Fuel oil,Double glass,0.0,1.0,1.0,30.0,,0.0,residence,4000,liege,Wallonia,Liege,house,1187.5,
rbu56350,429000.0,New,3.0,140.0,1.0,1.0,Hot air,,,1.0,1.0,21.0,399.0,0.0,residence,1570,galmaarden,Flanders,Brabant Flemish,house,3064.285714285714,1075.187969924812
vba68354,239900.0,New,2.0,97.0,,,,,1.0,1.0,1.0,10.0,,0.0,apartment,6640,vaux-sur-sure,Wallonia,Luxembourg,apartment,2473.1958762886597,
rbu49815,19000.0,,,,,,,,,,,,,,garage,8400,zandvoorde,Flanders,West Flanders,business,,
rbu60568,148000.0,,,,,,,,,,,,336.0,,land,2340,beerse,Flanders,Antwerp,land,,440.4761904761905
rbu62755,390000.0,Normal,2.0,87.0,1.0,,Gas,,1.0,0.0,1.0,,,,apartment,2320,hoogstraten,Flanders,Antwerp,apartment,4482.758620689655,
vbd45834,99000.0,To renovate,1.0,54.0,,,Gas,Double glass,0.0,0.0,0.0,,,0.0,apartment,4000,liege,Wallonia,Liege,apartment,1833.3333333333333,
vay71800,232875.0,New,2.0,90.0,1.0,1.0,Gas,,0.0,0.0,1.0,6.0,,,apartment,6940,barvaux-sur-ourthe,Wallonia,Luxembourg,apartment,2587.5,
vbd36907,637000.0,New,2.0,129.0,1.0,,Hot air,,1.0,1.0,1.0,71.0,,0.0,penthouse,1420,braine-l-alleud,Wallonia,Brabant Walloon,apartment,4937.984496124031,
rbu00140,375000.0,New,2.0,172.0,1.0,,,,,1.0,1.0,,,,duplex,3550,heusden-zolder,Flanders,Limburg,apartment,2180.232558139535,
rbu64909,625000.0,Normal,2.0,251.0,1.0,,Gas,,0.0,1.0,1.0,15.0,585.0,,residence,2890,sint-amands,Flanders,Antwerp,house,2490.03984063745,1068.3760683760684
vbd03445,505000.0,,3.0,144.0,1.0,124.0,Gas,Double glass,1.0,0.0,1.0,25.0,,0.0,apartment,1420,braine-l-alleud,Wallonia,Brabant Walloon,apartment,3506.9444444444443,
rbu57339,399000.0,Normal,3.0,152.0,1.0,1.0,Gas,,0.0,0.0,1.0,,78.0,,residence,2060,antwerp,Flanders,Antwerp,house,2625.0,5115.384615384615
vbd44910,575000.0,Normal,3.0,320.0,1.0,2.0,Gas,Double glass,0.0,1.0,1.0,,64804.0,0.0,residence,4460,grace-hollogne,Wallonia,Liege,house,1796.875,8.872909079686439
rbu65898,315000.0,Normal,2.0,103.0,1.0,,,,1.0,1.0,1.0,12.0,,,apartment,1785,merchtem,Flanders,Brabant Flemish,apartment,3058.252427184466,
rbu66750,299000.0,To renovate,4.0,200.0,,,Gas,Double glass,,1.0,1.0,,540.0,,residence,9420,erpe-mere,Flanders,East Flanders,house,1495.0,553.7037037037037
vbd44808,119000.0,Normal,4.0,86.0,,,Gas,Double glass,0.0,0.0,0.0,,45.0,0.0,residence,5500,dinant,Wallonia,Namur,house,1383.7209302325582,2644.4444444444443
rbu27186,287365.0,New,2.0,,,,,Double glass,,0.0,1.0,17.0,,,apartment,3720,kortessem,Flanders,Limburg,apartment,,
rbu62431,199000.0,Normal,2.0,73.0,,,Gas,,0.0,0.0,1.0,4.0,,,apartment,2020,antwerp,Flanders,Antwerp,apartment,2726.027397260274,
vwd01987,207484.0,Excellent,0.0,,,,Gas,Double glass,1.0,,,,,,office-space,4800,petit-rechain,Wallonia,Namur,business,,
rbu51389,354700.0,New,2.0,109.0,1.0,,,,1.0,0.0,1.0,17.0,,,apartment,2440,geel,Flanders,Antwerp,apartment,3254.1284403669724,
vbd46086,449900.0,,6.0,140.0,,,Gas,,,1.0,1.0,21.0,80.0,,residence,1020,laken,Brussels,Brussels,house,3213.5714285714284,5623.75
rbu62604,590000.0,,3.0,216.0,1.0,1.0,Gas,,0.0,1.0,0.0,,1127.0,,residence,9890,semmerzake,Flanders,East Flanders,house,2731.4814814814813,523.5137533274179
vbd27981,515000.0,,4.0,187.0,1.0,1.0,Not specified,,0.0,1.0,1.0,,1091.0,,residence,4317,viemme,Wallonia,Liege,house,2754.0106951871658,472.04399633363886
rbu62510,279000.0,New,2.0,79.0,1.0,,,,1.0,0.0,1.0,18.0,,,apartment,2430,laakdal,Flanders,Antwerp,apartment,3531.6455696202534,
rbu65290,850000.0,,5.0,390.0,1.0,2.0,Electricity,,0.0,1.0,1.0,,800.0,,residence,2580,putte,Flanders,Antwerp,house,2179.4871794871797,1062.5
vbd39578,164000.0,New,1.0,58.0,,,,,,0.0,1.0,8.0,,,apartment,4100,seraing,Wallonia,Liege,apartment,2827.5862068965516,
rbu65774,1290000.0,Normal,6.0,480.0,1.0,,Gas,,0.0,1.0,1.0,,1880.0,1.0,villa,9400,ninove,Flanders,East Flanders,house,2687.5,686.1702127659574
vbd48491,275000.0,Excellent,2.0,80.0,,,Gas,Double glass,1.0,0.0,1.0,6.0,,0.0,apartment,5580,rochefort,Wallonia,Namur,apartment,3437.5,
rbu64960,660241.0,New,3.0,120.0,1.0,,Not specified,,1.0,1.0,1.0,21.0,,,penthouse,3020,herent,Flanders,Brabant Flemish,apartment,5502.008333333333,
vbd34966,175000.0,,2.0,77.0,,,Gas,,1.0,0.0,1.0,13.0,,,apartment,5300,andenne,Wallonia,Namur,apartment,2272.7272727272725,
rbu60701,285000.0,New,2.0,102.0,1.0,,,,1.0,1.0,1.0,18.0,,,apartment,2440,geel,Flanders,Antwerp,apartment,2794.1176470588234,
vbd48438,325000.0,Excellent,3.0,200.0,1.0,,Fuel oil,,0.0,1.0,0.0,,497.0,,residence,7530,gaurain-ramecroix,Wallonia,Hainaut,house,1625.0,653.9235412474849
